,id,alias,name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,distance,category,latitude,longitude,is_pickup,is_delivery,is_restaurant_reservation,address1,address2,address3,city,zip_code,country,state,display_address
789,2ggi1luerd3Mf_C82JvCYg,grimaldis-pizzeria-brooklyn-4,Grimaldi's Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/KnocNRTl04953MdDXH9y7Q/o.jpg,False,https://www.yelp.com/biz/grimaldis-pizzeria-brooklyn-4?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,4602,3.5,$$,+17188584300,(718) 858-4300,330.3474620653,Pizza,40.702583,-73.9932413,pickup,delivery,,1 Front St,,,Brooklyn,11201,US,NY,"['1 Front St', 'Brooklyn, NY 11201']"
790,zRD1rIRW554yuH2J0WSD_Q,qdoba-mexican-eats-brooklyn,QDOBA Mexican Eats,https://s3-media3.fl.yelpcdn.com/bphoto/Aw-DDox1HtlvC7cEwIHhpQ/o.jpg,False,https://www.yelp.com/biz/qdoba-mexican-eats-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,38,4.0,,+13476273905,(347) 627-3905,6440.841131026,Mexican,40.6986599,-73.91835,pickup,delivery,,1422 Myrtle Ave,,,Brooklyn,11237,US,NY,"['1422 Myrtle Ave', 'Brooklyn, NY 11237']"
791,HuU2IGPfQ23FTOGDQg0Ieg,four-five-six-brooklyn,Four Five Six,https://s3-media3.fl.yelpcdn.com/bphoto/NK9cktavJQgXkpVvbpAH7Q/o.jpg,False,https://www.yelp.com/biz/four-five-six-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,53,4.5,$$,+13479160286,(347) 916-0286,4573.2881170516,Bars,40.719181,-73.943149,,,,199 Richardson St,,,Brooklyn,11222,US,NY,"['199 Richardson St', 'Brooklyn, NY 11222']"
792,rA1lLU5n84bCWLVBo3daDA,pyza-brooklyn,Pyza,https://s3-media1.fl.yelpcdn.com/bphoto/nC1tBO3Ze06gXykw5ZQPgQ/o.jpg,False,https://www.yelp.com/biz/pyza-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,89,4.5,$,+17183498829,(718) 349-8829,4365.609068715,Polish,40.724237,-73.94878,,,,118 Nassau Ave,,,Brooklyn,11222,US,NY,"['118 Nassau Ave', 'Brooklyn, NY 11222']"
793,uc5qQMzs96rzjK27epDCug,joes-pizza-new-york-4,Joe's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/RjZTK7zFwYNGrw3mPG6PfQ/o.jpg,False,https://www.yelp.com/biz/joes-pizza-new-york-4?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,2536,4.0,$,+12123661182,(212) 366-1182,2869.1774657373,Pizza,40.730554,-74.002136,,,,7 Carmine St,,,New York,10014,US,NY,"['7 Carmine St', 'New York, NY 10014']"
794,VREXC353INWXdSyTYvt8Lg,oaxaca-taqueria-brooklyn,Oaxaca Taqueria,https://s3-media3.fl.yelpcdn.com/bphoto/pEJyq2bQObrvQ6pM30EY3Q/o.jpg,False,https://www.yelp.com/biz/oaxaca-taqueria-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,165,3.5,$$,+17182308111,(718) 230-8111,3951.8427243994,Mexican,40.68634,-73.954767,pickup,delivery,,1116 Bedford Ave,,,Brooklyn,11216,US,NY,"['1116 Bedford Ave', 'Brooklyn, NY 11216']"
795,1ux5rxwWjKxoXHUyGynwSg,purepecha-brooklyn,Purepecha,https://s3-media3.fl.yelpcdn.com/bphoto/sE7kizdus5dlJ4t_Xnq_XA/o.jpg,False,https://www.yelp.com/biz/purepecha-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,28,4.0,$$,+13479161227,(347) 916-1227,2341.8059141497,Mexican,40.684508,-73.9917,pickup,delivery,,213 Smith St,,,Brooklyn,11201,US,NY,"['213 Smith St', 'Brooklyn, NY 11201']"
796,IVjw3i_dIWbcVra6OPMKZQ,grill-master-brooklyn-brooklyn,Grill Master•Brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/KQOMyL-Qeo-yhKJP_5bTnQ/o.jpg,False,https://www.yelp.com/biz/grill-master-brooklyn-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,31,4.0,,+17166662008,(716) 666-2008,7860.6077739067,Chinese,40.6359732,-74.0116674,,,,717 61st St,,,Brooklyn,11220,US,NY,"['717 61st St', 'Brooklyn, NY 11220']"
797,ISxL2HWJNCazHAdy5oblJA,coney-shack-new-york-6,Coney Shack,https://s3-media2.fl.yelpcdn.com/bphoto/gHZnBhXFXxL73Ym86Cedkg/o.jpg,False,https://www.yelp.com/biz/coney-shack-new-york-6?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,293,4.5,$,+13478568356,(347) 856-8356,5755.635434906,Food Trucks,40.756776,-73.98566,,,,1500 Broadway,,Broadway Plaza,New York,10036,US,NY,"['1500 Broadway', 'Broadway Plaza', 'New York, NY 10036']"
798,TQva_biHxS_lTgYDi52BlQ,cava-brooklyn-3,CAVA,https://s3-media1.fl.yelpcdn.com/bphoto/T0l0zGQwyhKCx-k_KwfTLw/o.jpg,False,https://www.yelp.com/biz/cava-brooklyn-3?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,60,4.0,$$,+19292967809,(929) 296-7809,1515.3133575611,Mediterranean,40.6925169,-73.988608,,,,345 Adams St,,,Brooklyn,11201,US,NY,"['345 Adams St', 'Brooklyn, NY 11201']"
799,3TEfUtiwfTNfjJreZzOFQQ,mis-tierras-colombianas-woodside,Mis Tierras Colombianas,https://s3-media2.fl.yelpcdn.com/bphoto/4_82hj1qxcZ5qHvdRG9d8A/o.jpg,False,https://www.yelp.com/biz/mis-tierras-colombianas-woodside?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,85,4.0,$$,+17186727272,(718) 672-7272,8308.6584805961,Colombian,40.7445602,-73.9102936,pickup,delivery,,54-08 Roosevelt Ave,,,Woodside,11377,US,NY,"['54-08 Roosevelt Ave', 'Woodside, NY 11377']"
800,TQva_biHxS_lTgYDi52BlQ,cava-brooklyn-3,CAVA,https://s3-media1.fl.yelpcdn.com/bphoto/T0l0zGQwyhKCx-k_KwfTLw/o.jpg,False,https://www.yelp.com/biz/cava-brooklyn-3?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,60,4.0,$$,+19292967809,(929) 296-7809,1515.3133575611,Mediterranean,40.6925169,-73.988608,,,,345 Adams St,,,Brooklyn,11201,US,NY,"['345 Adams St', 'Brooklyn, NY 11201']"
801,3TEfUtiwfTNfjJreZzOFQQ,mis-tierras-colombianas-woodside,Mis Tierras Colombianas,https://s3-media2.fl.yelpcdn.com/bphoto/4_82hj1qxcZ5qHvdRG9d8A/o.jpg,False,https://www.yelp.com/biz/mis-tierras-colombianas-woodside?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,85,4.0,$$,+17186727272,(718) 672-7272,8308.6584805961,Colombian,40.7445602,-73.9102936,delivery,pickup,,54-08 Roosevelt Ave,,,Woodside,11377,US,NY,"['54-08 Roosevelt Ave', 'Woodside, NY 11377']"
802,76B7-T4f1EdsQsoI0NM9Wg,beso-staten-island,Beso,https://s3-media1.fl.yelpcdn.com/bphoto/h58cLBZNiQF0gss7OSTC-Q/o.jpg,False,https://www.yelp.com/biz/beso-staten-island?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,517,4.0,$$,+17188168162,(718) 816-8162,9806.5034407657,Spanish,40.6433825472,-74.0769100799,delivery,pickup,,11 Schuyler St,,,Staten Island,10301,US,NY,"['11 Schuyler St', 'Staten Island, NY 10301']"
803,seGYMEYsw6F_H33Md1E1dA,tito-rads-grill-woodside,Tito Rad's Grill,https://s3-media3.fl.yelpcdn.com/bphoto/OERbw3SXUfBlDxld76jaog/o.jpg,False,https://www.yelp.com/biz/tito-rads-grill-woodside?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,724,3.5,$$,+17182057299,(718) 205-7299,7815.1165761629,Barbeque,40.7426021292,-73.9155745324,pickup,delivery,,49-10 Queens Blvd,,,Woodside,11377,US,NY,"['49-10 Queens Blvd', 'Woodside, NY 11377']"
804,tFFLetrWW6-7KW74eryspQ,mama-sushi-new-york-2,Mama Sushi,https://s3-media2.fl.yelpcdn.com/bphoto/IkJKpiZL9f1mgSh9WtlzBQ/o.jpg,False,https://www.yelp.com/biz/mama-sushi-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,346,3.5,$$,+16466827879,(646) 682-7879,14074.2563392948,Sushi Bars,40.82733,-73.95013,delivery,pickup,,3569 Broadway,,,New York,10031,US,NY,"['3569 Broadway', 'New York, NY 10031']"
805,NirY5TkWZBNuuAgbjdG0AA,bohemian-spirit-restaurant-new-york,Bohemian Spirit Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/rgXO8MNYTvqVbuM1WJBpqQ/o.jpg,False,https://www.yelp.com/biz/bohemian-spirit-restaurant-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,85,4.0,$$,+12128611038,(212) 861-1038,7761.4582826415,Czech,40.76898,-73.95643,,,,321 E 73rd St,,,New York,10021,US,NY,"['321 E 73rd St', 'New York, NY 10021']"
806,83BXSwE0166sObnXLUE4bQ,land-new-york,Land,https://s3-media2.fl.yelpcdn.com/bphoto/ptDV_QtdeLeSvBZs-tTqWA/o.jpg,False,https://www.yelp.com/biz/land-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,1053,4.0,$$,+12125018121,(212) 501-8121,8959.0147900436,Thai,40.78497,-73.9772182,delivery,pickup,,450 Amsterdam Ave,,,New York,10024,US,NY,"['450 Amsterdam Ave', 'New York, NY 10024']"
807,9bAyxRD6RsGEUQw424ovQA,nishida-sho-ten-new-york-2,Nishida Sho-ten,https://s3-media2.fl.yelpcdn.com/bphoto/TRREPkb60Z-orxR-CAkWrg/o.jpg,False,https://www.yelp.com/biz/nishida-sho-ten-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,765,4.0,$$,+12123080791,(212) 308-0791,5809.9571815058,Ramen,40.753969,-73.968722,delivery,pickup,,302 E 49th St,,,New York,10017,US,NY,"['302 E 49th St', 'New York, NY 10017']"
808,Zk8UgB9MDoIHWFYgAxNlIQ,de-mole-brooklyn,De Mole,https://s3-media2.fl.yelpcdn.com/bphoto/OWa07jRpf93JzwZsh2zNQQ/o.jpg,False,https://www.yelp.com/biz/de-mole-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,100,4.5,,+13477213399,(347) 721-3399,3209.8393092317,Mexican,40.71377,-73.95786,delivery,pickup,,2 Hope St,,,Brooklyn,11211,US,NY,"['2 Hope St', 'Brooklyn, NY 11211']"
809,feY7PgoRjCp2qReaIitRkQ,boran-brooklyn-2,Boran,https://s3-media1.fl.yelpcdn.com/bphoto/zE-z--RUzZ0TXYsTGhZREw/o.jpg,False,https://www.yelp.com/biz/boran-brooklyn-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,147,4.5,$$,+17184900207,(718) 490-0207,3042.4892672502,Thai,40.6782327,-73.998062,delivery,pickup,,462 Court St,,,Brooklyn,11231,US,NY,"['462 Court St', 'Brooklyn, NY 11231']"
810,raelHbSJ_gTo701c-KyXWg,minca-new-york,Minca,https://s3-media2.fl.yelpcdn.com/bphoto/568nXQT_kAatscSBaIcdBA/o.jpg,False,https://www.yelp.com/biz/minca-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,1666,4.0,$$,+12125058001,(212) 505-8001,2273.8009523191,Ramen,40.72412,-73.98288,,,,536 E 5th St,,,New York,10009,US,NY,"['536 E 5th St', 'New York, NY 10009']"
811,EXsorzjQ3y3Oh5-m82lgtg,bushniwa-brooklyn,Bushniwa,https://s3-media3.fl.yelpcdn.com/bphoto/3xmCk5Gb8kT565O7wC7AKA/o.jpg,False,https://www.yelp.com/biz/bushniwa-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,112,4.5,,+17183868886,(718) 386-8886,5132.8894144677,Japanese,40.70397,-73.93344,delivery,pickup,restaurant_reservation,250 Varet St,,,Brooklyn,11206,US,NY,"['250 Varet St', 'Brooklyn, NY 11206']"
812,OwpRLG5SmzMn14WDvE9trQ,la-flor-vieja-queens,La flor vieja,https://s3-media3.fl.yelpcdn.com/bphoto/aiZ7SYsw1c0xgPMw2caE3A/o.jpg,False,https://www.yelp.com/biz/la-flor-vieja-queens?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,3,4.5,,+13474486120,(347) 448-6120,8895.2761522638,Mexican,40.76401,-73.92234,delivery,pickup,,3203 31st Ave,,,Queens,11106,US,NY,"['3203 31st Ave', 'Queens, NY 11106']"
813,51YLgpfHKfXxOkDFe9sT-w,balade-your-way-new-york-2,Balade - Your Way,https://s3-media2.fl.yelpcdn.com/bphoto/QDy4wsZZHMIQ9E4XSzMd1A/o.jpg,False,https://www.yelp.com/biz/balade-your-way-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,351,4.5,$$,+12126956969,(212) 695-6969,5248.3579371701,Lebanese,40.7524299622,-73.9887237549,delivery,pickup,,144 West 37th St,,,New York,10018,US,NY,"['144 West 37th St', 'New York, NY 10018']"
814,26E3j9l0XW_onVIUP-ThCw,heidis-house-by-the-side-of-the-road-new-york-2,Heidi's House By The Side Of The Road,https://s3-media2.fl.yelpcdn.com/bphoto/7rIV637_kZg09kmhN-01Jw/o.jpg,False,https://www.yelp.com/biz/heidis-house-by-the-side-of-the-road-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,605,4.5,$$,+12122490069,(212) 249-0069,8125.4824632522,Wine Bars,40.772189,-73.955029,,,,308 E 78th St,,,New York,10075,US,NY,"['308 E 78th St', 'New York, NY 10075']"
815,OMRkRHFXmS9txTWirA-yMA,taheni-mediterranean-grill-brooklyn,Taheni Mediterranean Grill,https://s3-media3.fl.yelpcdn.com/bphoto/7lFILz_VP3wMMAmwClod-g/o.jpg,False,https://www.yelp.com/biz/taheni-mediterranean-grill-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,226,4.0,$,+17185222083,(718) 522-2083,3251.4080159154,Falafel,40.67742,-73.98343,pickup,delivery,,224 4th Ave,,,Brooklyn,11215,US,NY,"['224 4th Ave', 'Brooklyn, NY 11215']"
816,A_fZL0ir_actclrL-ePTOw,jj-kitchen-brooklyn,JJ Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/2KozXOkx7-BjRNOLupGwTA/o.jpg,False,https://www.yelp.com/biz/jj-kitchen-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,16,4.5,,+17186360468,(718) 636-0468,2704.1355024735,Chinese,40.69354,-73.96627,delivery,pickup,,475 B Myrtle Ave,,,Brooklyn,11205,US,NY,"['475 B Myrtle Ave', 'Brooklyn, NY 11205']"
817,g512kssHLLTdDbUJHTmJFw,stick-to-my-pot-potsticker-new-york,Stick To My Pot Potsticker,https://s3-media3.fl.yelpcdn.com/bphoto/ViOo2mtdHPvjonQQNG6Ebg/o.jpg,False,https://www.yelp.com/biz/stick-to-my-pot-potsticker-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,121,4.5,$,+16468222003,(646) 822-2003,5185.4255987409,Chinese,40.75202,-73.99121,delivery,pickup,,224 W 35th St,,,New York,10001,US,NY,"['224 W 35th St', 'New York, NY 10001']"
818,jIbFA311ECY4Fv4L0JikdQ,just-pho-new-york-2,Just Pho,https://s3-media2.fl.yelpcdn.com/bphoto/csy62hnNVt9F2s3fI3f4UA/o.jpg,False,https://www.yelp.com/biz/just-pho-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,168,4.0,$$,+19172617494,(917) 261-7494,4942.3462324211,Vietnamese,40.74989,-73.99425,delivery,pickup,,252 W 31st St,,,New York,10001,US,NY,"['252 W 31st St', 'New York, NY 10001']"
819,kycAM7GyA1pEMmkdVS3xuw,wolfnights-new-york-3,Wolfnights,https://s3-media1.fl.yelpcdn.com/bphoto/xBMX1qfuxIpSV9b9ZRzPrg/o.jpg,False,https://www.yelp.com/biz/wolfnights-new-york-3?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,108,4.0,$$,+16467915411,(646) 791-5411,2880.0605762929,Wraps,40.7306,-74.00252,delivery,pickup,,235 Bleecker St,,,New York,10014,US,NY,"['235 Bleecker St', 'New York, NY 10014']"
820,ax4INkzwL__-d_kGJfcA-w,kaikagetsu-nyc-new-york-2,Kaikagetsu NYC,https://s3-media2.fl.yelpcdn.com/bphoto/eyawj-uhf1_R3rHLofkrwA/o.jpg,False,https://www.yelp.com/biz/kaikagetsu-nyc-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,67,4.5,,+16465903900,(646) 590-3900,1800.6650070426,Japanese,40.72104,-73.98848,restaurant_reservation,,,162 Orchard St,,,New York,10002,US,NY,"['162 Orchard St', 'New York, NY 10002']"
821,h26UVqzKBXAKuX98ieU3BQ,sticky-s-finger-joint-brooklyn,Sticky’s Finger Joint,https://s3-media1.fl.yelpcdn.com/bphoto/_g7nKiVml9kFr_dyoU6SCg/o.jpg,False,https://www.yelp.com/biz/sticky-s-finger-joint-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,31,3.5,,+17185966181,(718) 596-6181,1644.8059732139,Chicken Shop,40.692025,-73.9860863239,delivery,pickup,,66 Willoughby St,,,Brooklyn,11201,US,NY,"['66 Willoughby St', 'Brooklyn, NY 11201']"
822,0Bm2vjJW5Fw7_Maer6kDUw,melt-shop-new-york-3,Melt Shop,https://s3-media2.fl.yelpcdn.com/bphoto/ojpaJSMXH3gIreqtYdMNJA/o.jpg,False,https://www.yelp.com/biz/melt-shop-new-york-3?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,610,4.0,$$,+12129743423,(212) 974-3423,6227.6870457951,Sandwiches,40.760711,-73.9823111,delivery,pickup,,135 W 50th St,,,New York,10020,US,NY,"['135 W 50th St', 'New York, NY 10020']"
823,G-J99nXShLckBGZkQnzhEA,barbacon-union-square-new-york-2,BarBacon Union Square,https://s3-media3.fl.yelpcdn.com/bphoto/rlN5R4Eql2tNQ98O1x10zA/o.jpg,False,https://www.yelp.com/biz/barbacon-union-square-new-york-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,145,4.0,$$,+12124770104,(212) 477-0104,3106.4951756992,Gastropubs,40.73324,-73.9896,pickup,delivery,restaurant_reservation,127 4th Ave,,,New York,10003,US,NY,"['127 4th Ave', 'New York, NY 10003']"
824,wXpCNNTT2kqh-fTnSWXdEA,shake-shack-new-york-5,Shake Shack,https://s3-media1.fl.yelpcdn.com/bphoto/73Pot48qRUuh7GmKSTdj5g/o.jpg,False,https://www.yelp.com/biz/shake-shack-new-york-5?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,2347,4.0,$$,+16467478770,(646) 747-8770,8513.6294208173,Burgers,40.7808207061,-73.9765516723,delivery,,,366 Columbus Ave,,,New York,10024,US,NY,"['366 Columbus Ave', 'New York, NY 10024']"
825,G8A98MjW3zIv3uJt6NfRDQ,bed-stuy-fish-fry-brooklyn-2,Bed-Stuy Fish Fry,https://s3-media1.fl.yelpcdn.com/bphoto/duCYhOkAf4FsA47JxRsi1Q/o.jpg,False,https://www.yelp.com/biz/bed-stuy-fish-fry-brooklyn-2?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,390,3.0,$$,+13474059820,(347) 405-9820,6592.8309704507,Seafood,40.6852859168,-73.9207512424,pickup,,,801 Halsey St,,,Brooklyn,11233,US,NY,"['801 Halsey St', 'Brooklyn, NY 11233']"
826,noKyBvc-z4eTGgxlvMnKjA,phobar-new-york-9,PhoBar,https://s3-media1.fl.yelpcdn.com/bphoto/dxGUjQKl9dgqUjkNp02yjw/o.jpg,False,https://www.yelp.com/biz/phobar-new-york-9?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,191,4.0,$$,+12128033369,(212) 803-3369,2725.7680346571,Vietnamese,40.72975,-73.99893,delivery,pickup,,82 W 3rd St,,,New York,10013,US,NY,"['82 W 3rd St', 'New York, NY 10013']"
827,37RhWHnMsnjULuoN95Bg9A,izzys-brooklyn-smokehouse-crown-heights,Izzy's Brooklyn Smokehouse,https://s3-media3.fl.yelpcdn.com/bphoto/dBBk8gamo8lI0xetSbykLA/o.jpg,False,https://www.yelp.com/biz/izzys-brooklyn-smokehouse-crown-heights?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,146,4.0,$$$,+13474250524,(347) 425-0524,6620.9866667397,Barbeque,40.66487,-73.9369,delivery,pickup,,397 Troy Ave,,,Crown Heights,11213,US,NY,"['397 Troy Ave', 'Crown Heights, NY 11213']"
828,B0R-buSLWRbGFWpmqk_WZQ,farmer-in-the-deli-brooklyn,Farmer In the Deli,https://s3-media3.fl.yelpcdn.com/bphoto/Qbjg0HyhsyWjoP0DVf_ADQ/o.jpg,False,https://www.yelp.com/biz/farmer-in-the-deli-brooklyn?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,156,4.5,$,+17188759067,(718) 875-9067,2326.6974254663,Delis,40.69333,-73.97172,delivery,pickup,,357 Myrtle Ave,,,Brooklyn,11205,US,NY,"['357 Myrtle Ave', 'Brooklyn, NY 11205']"
829,yH6t1JWcwkdWG4CS5KPvow,adriennes-pizzabar-new-york,Adrienne's Pizzabar,https://s3-media4.fl.yelpcdn.com/bphoto/MOG8wpqkeYQxDslq7ospLw/o.jpg,False,https://www.yelp.com/biz/adriennes-pizzabar-new-york?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,1649,4.0,$$,+12122483838,(212) 248-3838,1344.2671600759,Pizza,40.7043362,-74.0101733,delivery,pickup,,54 Stone St,,,New York,10004,US,NY,"['54 Stone St', 'New York, NY 10004']"
830,-XaaUljihDyOc0Jur2qrXw,fishermans-cove-brooklyn-4,Fishermans Cove,https://s3-media1.fl.yelpcdn.com/bphoto/n2eNivZ_xODILMlYHBqKPQ/o.jpg,False,https://www.yelp.com/biz/fishermans-cove-brooklyn-4?adjust_creative=FD2XoK_GD3s4xtuvOGb8-g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FD2XoK_GD3s4xtuvOGb8-g,153,3.5,$,+13472952892,(347) 295-2892,8962.8741924603,Caribbean,40.6330647,-73.9475255,delivery,pickup,,2137 Nostrand Ave,,,Brooklyn,11210,US,NY,"['2137 Nostrand Ave', 'Brooklyn, NY 11210']"
